Type,OpCo,Plant,Customer,Delivery Date,Movement,Industry,Material_Group
M,North America,US01,201420,2020-06-23,31.751,2232,2021821
M,North America,CA03,202034,2018-09-04,870.896,1004,2012407
M,North America,CA03,202034,2018-09-06,870.897,1004,2012407
M,North America,CA08,201741,2018-11-08,870.897,1004,2012407
M,North America,CA03,202034,2019-06-28,870.896,1004,2012407
M,North America,CA03,202034,2019-07-29,870.896,1004,2012407
M,North America,CA03,202034,2019-08-12,870.897,1004,2012407
M,North America,CA03,202034,2019-09-23,870.896,1004,2012407
M,North America,CA03,202034,2019-10-11,870.897,1004,2012407
M,North America,CA03,202034,2019-10-30,870.896,1004,2012407
M,North America,CA03,202034,2020-01-24,870.897,1004,2012407
M,North America,CA03,202034,2020-02-27,870.897,1004,2012407
M,North America,CA08,101458,2020-06-02,870.896,1004,2012407
M,North America,CA03,202034,2020-06-16,870.897,1004,2012407
M,North America,CA03,202034,2020-08-11,870.897,1004,2012407
M,North America,CA03,202034,2020-08-24,870.897,1004,2012407
M,North America,CA03,202034,2021-02-24,725.748,1004,2012407
M,North America,CA03,202034,2021-03-11,725.747,1004,2012407
M,North America,CA03,202034,2021-06-11,725.747,1004,2012407
M,North America,CA03,202034,2021-08-17,725.747,1004,2012407
M,North America,CA03,202034,2021-12-23,725.747,1004,2012407
M,North America,CA03,101381,2020-07-20,36.28,2222,2015059
M,North America,US01,202893,2020-09-09,1496.854,1003,2016060
M,North America,US01,100263,2021-08-30,4082.328,3025,2011719
M,North America,CA08,101458,2020-01-16,1741.793,1004,2012407
M,North America,US01,201135,2020-06-24,771.106,2222,2012298
M,North America,CA03,202034,2018-10-04,1741.793,1004,2012407
M,North America,CA03,202034,2019-02-25,1741.793,1004,2012407
M,North America,CA03,202034,2019-03-25,1741.793,1004,2012407
M,North America,CA08,101458,2019-04-01,1741.793,1004,2012407
M,North America,CA03,202034,2020-03-06,1741.793,1004,2012407
M,North America,CA03,202034,2020-04-09,1741.793,1004,2012407
M,North America,CA03,202034,2020-05-06,1741.793,1004,2012407
M,North America,CA03,202034,2021-11-26,1451.494,1004,2012407
M,North America,US01,100263,2021-04-28,3061.746,3025,2011719
M,North America,US01,100263,2021-06-29,3061.746,3025,2011719
M,North America,US01,100263,2021-12-06,3061.746,3025,2011719
M,North America,CA01,101583,2019-12-04,8,1004,BNS024
M,North America,CA01,101583,2020-02-24,8,1004,BNS024
M,North America,US01,201283,2020-09-11,204.116,3025,2011719
M,North America,CA08,101458,2020-01-14,435.448,1004,2012407
M,North America,CA08,201741,2018-09-10,435.448,1004,2012407
M,North America,CA08,201742,2018-09-18,435.448,1004,2012407
M,North America,CA08,201742,2018-10-16,435.448,1004,2012407
M,North America,CA08,201742,2018-12-11,435.448,1004,2012407
M,North America,CA08,201742,2019-01-15,435.448,1004,2012407
M,North America,CA08,201742,2019-05-27,435.448,1004,2012407
M,North America,CA08,201742,2019-07-15,435.448,1004,2012407
M,North America,CA08,201742,2019-08-12,435.448,1004,2012407
M,North America,CA08,201742,2019-10-15,435.448,1004,2012407
M,North America,CA04,101701,2016-06-15,216,2231,2011165
M,North America,CA04,101499,2017-04-17,14740,1007,2018874
M,North America,US01,100419,2018-08-15,20184.844,2232,2021591
M,North America,US01,203130,2021-05-03,19885.473,1007,2022217
M,North America,US01,203130,2021-05-03,1814.368,1007,PS0001
M,North America,US01,101698,2022-08-12,21663.554,2222,PS0001
M,North America,US01,202468,2022-08-18,14270.004,4045,PS0001
M,North America,US01,202664,2022-09-23,340.194,2222,PS0001
M,North America,US01,101698,2022-09-19,21164.603,2222,PS0001
M,North America,CA08,101499,2022-09-01,7280,1007,2021247
M,North America,US01,200073,2022-08-30,15948.295,2222,2021272
M,North America,CA08,201713,2022-09-01,15820,1007,2021247
M,North America,CA08,201713,2020-08-24,1300,1007,2011165
M,North America,CA01,101499,2017-07-14,5080,1004,2021247
M,North America,CA08,101264,2022-09-01,6270,1007,2021247
M,North America,US01,205545,2022-09-07,19885.513,2019,2007706
M,North America,CA04,101499,2022-09-12,9380,1007,2018874
M,North America,US10,100419,2017-10-31,20411.64,2232,2021587
M,North America,US01,100419,2018-06-08,20411.64,2232,2021587
M,North America,US01,100419,2018-08-07,20411.64,2232,2021588
M,North America,US01,100419,2018-08-15,20411.64,2232,2021588
M,North America,US01,100419,2018-12-05,20411.64,2232,2021588
M,North America,US01,100419,2019-02-25,20411.64,2232,2021582
M,North America,US01,100419,2019-03-25,20411.64,2232,2021588
M,North America,US01,202988,2019-04-16,20411.64,2232,2021587
M,North America,US01,100419,2019-07-12,20411.64,2232,2021587
M,North America,US01,100419,2019-10-24,20411.64,2232,2021588
M,North America,US01,100419,2020-02-07,20411.64,4385,2021588
M,North America,US01,100419,2020-06-09,20411.64,4385,2021587
M,North America,US01,100419,2020-12-09,20411.64,4385,2021587
M,North America,US01,100419,2021-03-05,20411.64,4385,2021588
M,North America,US01,100419,2021-05-12,20411.64,4385,2021588
M,North America,US01,100419,2021-05-20,20411.64,4385,2021588
M,North America,US01,202988,2021-06-03,20411.64,4385,2021587
M,North America,US01,100419,2021-06-09,20411.64,4385,2021587
M,North America,US01,100419,2021-08-25,20411.64,4385,2021588
M,North America,US01,100419,2021-08-27,20411.64,4385,2021587
M,North America,US01,100419,2021-08-31,20411.64,4385,2021588
M,North America,US01,202988,2021-11-01,20411.64,4385,2021587
M,North America,US01,100419,2021-11-05,20411.64,4385,2021588
M,North America,US01,100419,2021-12-01,20411.64,4385,2021587
M,North America,US01,100419,2022-03-10,20411.64,4065,2021588
M,North America,US01,100419,2022-05-06,20411.64,4015,2021588
M,North America,US01,202988,2022-06-14,20411.64,4015,2021587
M,North America,US01,202988,2022-07-13,20411.64,4015,2021587
M,North America,US01,100419,2022-07-29,20411.64,4015,2021588
M,North America,US01,202988,2022-08-12,20411.64,4015,2021587
M,North America,US01,100419,2022-08-17,20411.64,4015,2021588
M,North America,US10,100419,2017-10-31,55297.401,2232,2021582
M,North America,US10,100419,2017-11-15,40886.783,2232,2021587
M,North America,US01,202973,2018-03-01,20411.64,2232,2021586
M,North America,US01,100419,2018-07-03,20411.64,2232,2021587
M,North America,US01,100419,2018-11-30,20411.64,2232,2021588
M,North America,US01,202973,2018-12-03,20411.64,2232,2021586
M,North America,US01,100419,2018-12-14,20411.64,2232,2021588
M,North America,US01,100419,2018-12-17,20411.64,2232,2021587
M,North America,US01,100419,2019-05-24,20411.64,2232,2021588
M,North America,US01,100419,2019-09-30,20411.64,2232,2021588
M,North America,US01,100419,2019-10-16,20411.64,2232,2021588
M,North America,US01,100419,2019-10-30,20411.64,2232,2021588
M,North America,US01,100419,2019-11-22,20411.64,4385,2021588
M,North America,US01,202988,2020-01-16,20411.64,4385,2021587
M,North America,US01,100419,2020-05-15,20411.64,4385,2021588
M,North America,US01,100419,2020-07-17,20411.64,4385,2021588
M,North America,US01,100419,2020-10-06,20411.64,4385,2021588
M,North America,US01,100419,2020-11-02,20411.64,4385,2021588
M,North America,US01,100419,2020-12-09,20411.64,4385,2021582
M,North America,US01,100419,2021-01-11,20411.64,4385,2021588
M,North America,US01,100419,2021-01-25,20411.64,4385,2021588
M,North America,US01,100419,2021-03-10,20411.64,4385,2021587
M,North America,US01,100419,2021-04-09,20411.64,4385,2021588
M,North America,US01,202973,2021-05-10,20411.64,4385,2021586
M,North America,US01,100419,2021-06-04,20411.64,4385,2021588
M,North America,US01,100419,2021-06-09,20411.64,4385,2021588
M,North America,US01,100419,2021-06-18,20411.64,4385,2021588
M,North America,US01,100419,2021-07-02,20411.64,4385,2021588
M,North America,US01,100419,2021-07-09,20411.64,4385,2021588
M,North America,US01,100419,2021-08-09,20411.64,4385,2021588
M,North America,US01,202988,2021-09-17,20411.64,4385,2021587
M,North America,US01,100419,2021-09-13,20411.64,4385,2021588
M,North America,US01,100419,2021-09-17,20411.64,4385,2021588
M,North America,US01,100419,2021-10-08,20411.64,4385,2021588
M,North America,US01,100419,2021-11-15,20411.64,4385,2021588
M,North America,US01,202988,2021-11-22,20411.64,4385,2021587
M,North America,US01,100419,2021-11-24,20411.64,4385,2021588
M,North America,US01,100419,2021-11-30,20411.64,4385,2021588
M,North America,US01,100419,2022-01-14,20411.64,4065,2021588
M,North America,US01,100419,2022-01-10,20411.64,4065,2021588
M,North America,US01,202988,2022-02-03,20411.64,4015,2021587
M,North America,US01,100419,2022-02-09,20411.64,4065,2021587
M,North America,US01,100419,2022-07-21,20411.64,4015,2021588
M,North America,US01,100419,2022-08-17,20411.64,4015,2021587
M,North America,US01,201097,2016-03-23,20048.766,2232,2007544
M,North America,US01,201437,2016-04-06,20048.766,1004,2019035
M,North America,US01,201437,2016-05-19,20048.766,1004,2019035
M,North America,US01,201437,2016-05-31,20048.766,1004,2019035
M,North America,US01,201437,2016-06-08,20048.766,1004,2019035
M,North America,US01,201437,2016-06-16,20048.766,1004,2019035
M,North America,US01,201437,2016-06-27,20048.766,1004,2019035
M,North America,US01,201437,2016-07-15,20048.766,1004,2019035
M,North America,US01,201437,2016-08-10,20048.766,1004,2019035
M,North America,US01,201437,2016-08-30,20048.766,1004,2019035
M,North America,US01,201437,2016-09-13,20048.766,1004,2019035
M,North America,US01,201437,2016-10-18,20048.766,1004,2019035
M,North America,US01,201437,2016-11-04,20048.766,1004,2019035
M,North America,US01,201437,2016-11-15,20048.766,1004,2019035
M,North America,US01,201437,2016-12-09,20048.766,1004,2019035
M,North America,US01,201437,2016-12-22,20048.766,1004,2019035
M,North America,US01,201437,2017-01-05,20048.766,1004,2019035
M,North America,US01,201437,2017-01-19,20048.766,1004,2019035
M,North America,US01,201437,2017-02-27,20048.766,1004,2019035
M,North America,US01,201437,2017-03-10,20048.766,1004,2019035
M,North America,US01,201437,2017-03-24,20048.766,1004,2019035
M,North America,US01,201437,2017-03-27,20048.766,1004,2019035
M,North America,US01,201437,2017-04-17,20048.766,1004,2019035
M,North America,US01,201437,2017-04-12,20048.766,1004,2019035
M,North America,US01,201437,2017-04-27,20048.766,1004,2019035
M,North America,US01,202468,2017-05-11,20048.766,2221,PS0001
M,North America,US01,201437,2017-05-30,20048.766,1004,2019035
M,North America,US01,201437,2017-06-13,20048.766,1004,2019035
M,North America,US01,201437,2017-07-11,20048.766,1004,2019035
M,North America,US01,201437,2017-08-03,20048.766,1004,2019035
M,North America,US01,201437,2017-08-18,20048.766,1004,2019035
M,North America,US01,201437,2017-08-31,20048.766,1004,2019035
M,North America,US01,201437,2017-09-04,20048.766,1004,2019035
M,North America,US01,201437,2017-09-15,20048.766,1004,2019035
M,North America,US01,201437,2017-10-21,20048.766,1004,2019035
M,North America,US01,201437,2017-11-03,20048.766,1004,2019035
M,North America,US01,201437,2017-12-08,20048.766,1004,2019035
M,North America,US01,201437,2017-12-28,20048.766,1004,2019035
M,North America,US01,201437,2017-12-27,20048.766,1004,2019035
M,North America,US01,201437,2018-01-08,20048.766,1004,2019035
M,North America,US01,201437,2018-02-15,20048.766,1004,2019035
M,North America,US01,201437,2018-01-19,20048.766,1004,2019035
M,North America,US01,201437,2018-02-06,20048.766,1004,2019035
M,North America,US01,201437,2018-02-22,20048.766,1004,2019035
M,North America,US01,201437,2018-03-28,20048.766,1004,2019035
M,North America,US01,201437,2018-03-20,20048.766,1004,2019035
M,North America,US01,201437,2018-04-20,20048.766,1004,2019035
M,North America,US01,201437,2018-05-21,20048.766,1004,2019035
M,North America,US01,201437,2018-06-28,20048.766,1004,2019035
M,North America,US01,201437,2018-07-18,20048.766,1004,2019035
M,North America,US01,201437,2018-08-28,20048.766,1004,2019035
M,North America,US01,201437,2018-08-22,20048.766,1004,2019035
M,North America,US01,201437,2018-09-26,20048.766,1004,2019035
M,North America,US01,201437,2018-10-31,20048.766,1004,2019035
M,North America,US01,201437,2018-11-19,20048.766,1004,2019035
M,North America,US01,201437,2018-11-27,20048.766,1004,2019035
M,North America,US01,201437,2019-01-31,20048.766,1004,2019035
M,North America,US01,201437,2019-02-25,20048.766,1004,2019035
M,North America,US01,201437,2019-03-25,20048.766,1004,2019035
M,North America,US01,201437,2019-04-23,20048.766,1004,2019035
M,North America,US01,201437,2019-05-14,20048.766,1004,2019035
M,North America,US01,201437,2019-05-31,20048.766,1004,2019035
M,North America,US01,201437,2019-07-09,20048.766,1004,2019035
M,North America,US01,201437,2019-07-30,20048.766,1004,2019035
M,North America,US01,201437,2019-08-15,20048.766,1004,2019035
M,North America,US01,201437,2019-09-13,20048.766,1004,2019035
M,North America,US01,201437,2019-10-11,20048.766,1004,2019035
M,North America,US01,201437,2019-10-23,20048.766,1004,2019035
M,North America,US01,201437,2019-11-08,20048.766,1004,2019035
M,North America,US01,201437,2019-11-26,20048.766,1004,2019035
M,North America,US01,201437,2019-11-27,20048.766,1004,2019035
M,North America,US01,201437,2019-12-27,20048.766,1004,2019035
M,North America,US01,201437,2020-01-08,20048.766,1004,2019035
M,North America,US01,201437,2020-01-14,20048.766,1004,2019035
M,North America,US01,201437,2020-03-03,20048.766,1004,2019035
M,North America,US01,201437,2020-03-31,20048.766,1004,2019035
M,North America,US01,101698,2020-05-06,20048.766,2222,PS0001
M,North America,US01,201437,2020-05-28,20048.766,1004,2019035
M,North America,US01,203130,2020-07-16,60110.011,1007,2022083
M,North America,US01,201437,2020-08-18,20048.766,1004,2019035
M,North America,US01,201437,2020-08-31,20048.766,1004,2019035
M,North America,US01,201437,2020-09-25,20048.766,1004,2019035
M,North America,US01,201437,2020-10-13,20048.766,1004,2019035
M,North America,US01,201437,2020-10-21,20048.766,1004,2019035
M,North America,US01,201437,2020-11-23,20048.766,1004,2019035
M,North America,US01,201437,2021-01-21,20048.766,1004,2019035
M,North America,US01,201437,2021-01-28,20048.766,1004,2019035
M,North America,US01,201437,2021-02-17,20048.766,1004,2019035
M,North America,US01,201437,2021-02-15,20048.766,1004,2019035
M,North America,US01,201437,2021-03-15,20048.766,1004,2019035
M,North America,US01,201437,2021-03-19,20048.766,1004,2019035
M,North America,US01,201437,2021-04-30,20048.766,1004,2019035
M,North America,US01,201437,2021-05-31,20048.766,1004,2019035
M,North America,US01,201437,2021-06-30,20048.766,1004,2019035
M,North America,US01,201437,2021-07-15,20048.766,1004,2019035
M,North America,US01,201437,2021-08-12,20048.766,1004,2019035
M,North America,US01,201437,2021-09-30,20048.766,1004,2019035
M,North America,US01,201437,2021-09-29,20048.766,1004,2019035
M,North America,US01,201437,2021-10-21,20048.766,1004,2019035
M,North America,US01,201437,2021-11-11,20048.766,1004,2019035
M,North America,US01,201437,2021-10-26,20048.766,1004,2019035
M,North America,US01,201437,2021-12-07,20048.766,1004,2019035
M,North America,US01,201437,2021-12-29,20048.766,1003,2019035
M,North America,US01,201437,2021-12-14,20048.766,1003,2019035
M,North America,US01,201437,2022-02-11,20048.766,1003,2019035
M,North America,US01,201437,2022-05-26,20048.766,1003,2019035
M,North America,US01,100036,2016-03-30,4717.357,1003,2014192
M,North America,US01,201437,2016-03-22,20053.302,1004,2019035
M,North America,US01,201437,2016-03-29,20053.302,1004,2019035
M,North America,US01,201437,2016-04-12,20075.982,1004,2019035
M,North America,US01,201235,2016-04-12,4717.357,3025,2012975
M,North America,US01,201437,2016-04-29,20075.982,1004,2019035
M,North America,US01,100036,2016-05-19,4717.357,1003,2014192
M,North America,US01,201437,2016-05-05,20053.302,1004,2019035
M,North America,US01,100036,2016-06-24,4717.357,1003,2014192
M,North America,US01,100036,2016-07-28,4717.357,1003,2014192
M,North America,US01,201437,2016-08-02,20053.302,1004,2019035
M,North America,US01,100036,2016-09-07,4717.357,1003,2014192
M,North America,US01,201437,2016-09-27,20057.838,1004,2019035
M,North America,US01,100036,2016-10-26,4717.357,1003,2014192
M,North America,US01,201437,2016-12-02,20053.302,1004,2019035
M,North America,US01,100036,2016-12-15,4717.357,1003,2014192
M,North America,US01,100036,2017-02-08,4717.357,1003,2014192
M,North America,US01,201437,2017-05-02,20053.302,1004,2019035
M,North America,US01,100036,2017-05-12,4717.357,1003,2014192
